Dataset,Scenario,TechniqueType,% Traced,IndirectAggregation,ScalingMethod,NLP,PathAggregation,Technique,AUC,Credibility,LagGlobal,MAP
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,LSA,RFUNDER,NONETRACED_MEDIAN_MULTI_LSA,0.6454149119965447,0.6736190476190476,2.3015873015873014,0.4222427391314069
EasyClinic,NONETRACED,Combined,0.0,SUM,SINGLE,LSA,MEDIAN,NONETRACED_SUM_SINGLE_LSA,0.6272203325774754,0.6083996081170133,2.2658730158730163,0.42197209671936703
EasyClinic,NONETRACED,Combined,0.0,SUM,SINGLE,LSA,SUM,NONETRACED_SUM_SINGLE_LSA,0.6272203325774754,0.5867437933224787,2.2658730158730163,0.42197209671936703
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,SINGLE,LSA,MAX,UPPERTRACED_RFSMOTE_SINGLE_LSA,0.6708373825720764,0.6173297619047621,2.3293650793650795,0.42163272364533017
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,SINGLE,LSA,RFNONE,NONETRACED_RFUNDER_SINGLE_LSA,0.6763274754346182,0.6695833333333334,2.321428571428572,0.4210926578246433
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,MULTI,LSA,RFSMOTE,LOWERTRACED_RFNONE_MULTI_LSA,0.6526967930029155,0.6617857142857144,2.2777777777777777,0.4193618442935108
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,SINGLE,VSM,RFNONE,UPPERTRACED_RFSMOTE_SINGLE_VSM,0.6297679786200193,0.6768571428571428,2.321428571428572,0.4193464460461096
EasyClinic,NONETRACED,Combined,0.0,SUM,SINGLE,VSM,RFUNDER,NONETRACED_SUM_SINGLE_VSM,0.6514347802613109,0.6808809523809525,2.253968253968254,0.4184096891996684
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,MULTI,LSA,SUM,LOWERTRACED_RFSMOTE_MULTI_LSA,0.6800763956376201,0.6177600619905461,2.1984126984126986,0.4183691933036073
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,MULTI,LSA,MEDIAN,LOWERTRACED_RFSMOTE_MULTI_LSA,0.6800763956376201,0.6419332738095239,2.1984126984126986,0.4183668055509068
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,RAW,VSM,RFUNDER,LOWERTRACED_RFSMOTE_RAW_VSM,0.6543671039844509,0.7004166666666667,2.293650793650793,0.4182845418899723
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,VSM,RFNONE,NONETRACED_MAX_MULTI_VSM,0.641912320483749,0.6865833333333333,2.3174603174603177,0.4174726114869976
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,VSM,RFUNDER,NONETRACED_SUM_RAW_VSM,0.6234039250620882,0.6741071428571429,2.2857142857142856,0.4154433985141012
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,LSA,SUM,UPPERTRACED_RFSMOTE_MULTI_LSA,0.6425635730482671,0.6295918732430361,2.253968253968254,0.4151216238853079
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,LSA,MEDIAN,UPPERTRACED_RFSMOTE_MULTI_LSA,0.6425568243170284,0.6478023214285714,2.253968253968254,0.4151165669213019
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,SINGLE,VSM,RFUNDER,UPPERTRACED_RFNONE_SINGLE_VSM,0.6366246895583629,0.6745357142857143,2.313492063492064,0.4137892877675389
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,LSA,RFNONE,NONETRACED_SUM_MULTI_LSA,0.6402656300615484,0.676547619047619,2.3293650793650795,0.4130745482197392
EasyClinic,NONETRACED,Combined,0.0,RFNONE,MULTI,LSA,RFUNDER,NONETRACED_RFNONE_MULTI_LSA,0.6354200410322859,0.649702380952381,2.3293650793650795,0.4125305002065143
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,MULTI,VSM,RFNONE,UPPERTRACED_SUM_MULTI_VSM,0.6778763092538602,0.6288214285714286,2.0674603174603177,0.4123846179348338
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,LSA,RFUNDER,NONETRACED_MAX_MULTI_LSA,0.6422396339488177,0.6773809523809524,2.3015873015873014,0.4106504853524913
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,VSM,MEDIAN,NONETRACED_RFSMOTE_MULTI_VSM,0.6832213043947738,0.650671369047619,2.273809523809524,0.4105480015972953
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,VSM,SUM,NONETRACED_RFSMOTE_MULTI_VSM,0.6832179300291545,0.6181111056229909,2.273809523809524,0.4105480015972953
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,SINGLE,LSA,RFUNDER,NONETRACED_RFUNDER_SINGLE_LSA,0.6692109383435915,0.6613809523809523,2.293650793650793,0.41019545342568703
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,LSA,RFUNDER,NONETRACED_SUM_MULTI_LSA,0.6288906435590109,0.6693095238095238,2.3253968253968256,0.4101611275951062
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,VSM,RFUNDER,UPPERTRACED_RFSMOTE_MULTI_VSM,0.643498272324803,0.6164166666666666,2.321428571428572,0.4100061636042777
EasyClinic,NONETRACED,Combined,0.0,RFNONE,SINGLE,VSM,RFNONE,NONETRACED_RFNONE_SINGLE_VSM,0.6419528128711802,0.6831785714285713,2.321428571428572,0.4097679791443463
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,VSM,RFSMOTE,NONETRACED_RFSMOTE_RAW_VSM,0.636968874851528,0.6743333333333335,2.3095238095238093,0.4091155372953177
EasyClinic,NONETRACED,Combined,0.0,MAX,SINGLE,LSA,RFSMOTE,NONETRACED_MAX_SINGLE_LSA,0.6486914210128495,0.629,2.321428571428572,0.4088614900392389
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,LSA,RFNONE,NONETRACED_SUM_RAW_LSA,0.6435657596371882,0.6746547619047619,2.3174603174603177,0.4086961327389231
EasyClinic,NONETRACED,Combined,0.0,RFNONE,SINGLE,VSM,RFUNDER,NONETRACED_RFNONE_SINGLE_VSM,0.64621463664831,0.6788690476190476,2.2976190476190474,0.4083823197972405
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,VSM,MAX,UPPERTRACED_RFSMOTE_RAW_VSM,0.6258233452111004,0.5596083333333334,2.2142857142857144,0.4072610611107793
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,SINGLE,VSM,RFSMOTE,UPPERTRACED_RFSMOTE_SINGLE_VSM,0.645458778749595,0.5007976190476191,2.2976190476190474,0.4066892022914686
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,LSA,RFUNDER,UPPERTRACED_RFNONE_RAW_LSA,0.6069606413994169,0.6700714285714284,2.3253968253968256,0.40601196295514064
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,SINGLE,LSA,RFSMOTE,LOWERTRACED_RFSMOTE_SINGLE_LSA,0.6524909567001403,0.6054523809523809,2.313492063492064,0.4055475321142173
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,VSM,RFUNDER,NONETRACED_MAX_RAW_VSM,0.6704965716445309,0.6668214285714287,2.2182539682539684,0.405145187878745
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,SINGLE,LSA,MAX,UPPERTRACED_SUM_SINGLE_LSA,0.6599314328906165,0.5820877378123613,1.8849206349206349,0.4041533264156666
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,LSA,RFUNDER,NONETRACED_SUM_RAW_LSA,0.6361286578123313,0.6713809523809524,2.2896825396825395,0.4040570143327067
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,VSM,MAX,UPPERTRACED_RFNONE_RAW_VSM,0.5139125094482238,0.5858052380952381,2.2420634920634916,0.4036787343610981
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,MULTI,LSA,RFNONE,UPPERTRACED_SUM_MULTI_LSA,0.672355847100745,0.6623333333333332,2.1666666666666665,0.4026119768498349
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,SINGLE,LSA,RFUNDER,UPPERTRACED_SUM_SINGLE_LSA,0.6778290681351906,0.6599880952380953,2.2857142857142856,0.40149700901443136
EasyClinic,NONETRACED,Combined,0.0,RFNONE,RAW,LSA,RFNONE,NONETRACED_RFNONE_RAW_LSA,0.6525516952812871,0.6601309523809525,2.2896825396825395,0.4003143434844125
EasyClinic,NONETRACED,Combined,0.0,RFNONE,MULTI,LSA,RFNONE,NONETRACED_RFNONE_MULTI_LSA,0.6323493683187561,0.6543928571428572,2.3174603174603177,0.39979133021250624
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,LSA,RFUNDER,UPPERTRACED_RFSMOTE_RAW_LSA,0.6225232156354605,0.6755357142857144,2.3293650793650795,0.3993777010688725
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,SINGLE,LSA,RFUNDER,UPPERTRACED_MAX_SINGLE_LSA,0.6365808228053126,0.6768571428571429,2.313492063492064,0.399359795851906
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,VSM,RFNONE,UPPERTRACED_RFSMOTE_RAW_VSM,0.6204311089515171,0.6601190476190476,2.293650793650793,0.3984157289926475
EasyClinic,NONETRACED,Combined,0.0,RFNONE,MULTI,LSA,SUM,NONETRACED_RFNONE_MULTI_LSA,0.6554401522513768,0.6299371080275721,2.2777777777777777,0.3975714883292342
EasyClinic,NONETRACED,Combined,0.0,RFNONE,MULTI,LSA,MEDIAN,NONETRACED_RFNONE_MULTI_LSA,0.6554401522513768,0.6518543264411026,2.2777777777777777,0.3975714883292342
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,MULTI,LSA,MAX,NONETRACED_RFUNDER_MULTI_LSA,0.6732061872367995,0.6202383730158729,2.2341269841269837,0.39708535044721294
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,VSM,SUM,UPPERTRACED_RFUNDER_MULTI_VSM,0.579334710074506,0.496949755193723,2.115079365079365,0.3949134994048839
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,VSM,MEDIAN,UPPERTRACED_RFUNDER_MULTI_VSM,0.5793549562682215,0.5469451785714285,2.115079365079365,0.3949134994048839
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,MULTI,LSA,RFUNDER,NONETRACED_RFUNDER_MULTI_LSA,0.6169487636324371,0.6460833333333333,2.273809523809524,0.3942939919571635
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,SINGLE,LSA,RFNONE,UPPERTRACED_MAX_SINGLE_LSA,0.6273418097397689,0.6803095238095238,2.3174603174603177,0.3936951882585724
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,LSA,MEDIAN,NONETRACED_MEDIAN_SINGLE_LSA,0.6002051614296513,0.6179052337481299,2.1746031746031744,0.3935897533125456
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,LSA,SUM,NONETRACED_MEDIAN_SINGLE_LSA,0.6002051614296513,0.5975248688386695,2.1746031746031744,0.3935897533125456
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,LSA,RFNONE,UPPERTRACED_RFSMOTE_MULTI_LSA,0.6497813411078718,0.6732857142857143,2.3253968253968256,0.3932693350318638
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,LSA,MAX,UPPERTRACED_RFSMOTE_MULTI_LSA,0.6523188640535579,0.6149430952380952,2.2261904761904763,0.3932486598271296
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,LSA,RFNONE,UPPERTRACED_RFNONE_RAW_LSA,0.5987136918259367,0.6742976190476191,2.293650793650793,0.3928345420896989
EasyClinic,DIRECT,Direct,0.0,NA,NA,LSA,RFNONE,DIRECT_NA_NA_LSA,0.6542726217471115,0.6721547619047618,2.313492063492064,0.3910722281653799
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,RAW,VSM,RFSMOTE,UPPERTRACED_MEDIAN_RAW_VSM,0.6289682539682541,0.6142380952380951,2.305555555555556,0.3907705288950409
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,RAW,VSM,MAX,UPPERTRACED_RFUNDER_RAW_VSM,0.5359572400388727,0.4338440476190476,2.246031746031746,0.3906222400375417
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,SINGLE,LSA,RFSMOTE,LOWERTRACED_MEDIAN_SINGLE_LSA,0.6213219414750027,0.6108333333333333,2.25,0.3904580676364832
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,RAW,LSA,MAX,LOWERTRACED_MAX_RAW_LSA,0.6065489687938668,0.4782150403911565,2.261904761904762,0.3903760293288981
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,MULTI,LSA,MAX,LOWERTRACED_MAX_MULTI_LSA,0.6045985854659324,0.4658552172947211,2.253968253968254,0.3899114351984773
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,VSM,RFNONE,NONETRACED_SUM_MULTI_VSM,0.6269638807904114,0.6832023809523811,2.2976190476190474,0.389470691743176
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,VSM,RFSMOTE,NONETRACED_MAX_RAW_VSM,0.6258300939423389,0.5478571428571429,2.2579365079365084,0.3893591545054854
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,SINGLE,VSM,RFNONE,NONETRACED_RFSMOTE_SINGLE_VSM,0.6340095562034338,0.6789166666666666,2.3174603174603177,0.3893419414526485
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,MULTI,LSA,RFSMOTE,NONETRACED_RFUNDER_MULTI_LSA,0.6200295594428248,0.6351785714285714,2.2896825396825395,0.3887253551746982
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,MULTI,LSA,RFUNDER,UPPERTRACED_SUM_MULTI_LSA,0.6488803854875284,0.6509761904761904,2.3095238095238093,0.3887145351572242
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,LSA,RFNONE,NONETRACED_MEDIAN_RAW_LSA,0.6458367076989526,0.6672976190476191,2.115079365079365,0.3877743462725873
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,MULTI,LSA,RFSMOTE,LOWERTRACED_SUM_MULTI_LSA,0.5802154195011338,0.6249285714285715,2.2896825396825395,0.3877187352625898
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,RAW,VSM,RFSMOTE,LOWERTRACED_MEDIAN_RAW_VSM,0.6242137728107116,0.6125357142857143,2.2777777777777777,0.3856882583409541
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,MULTI,LSA,RFSMOTE,ALLTRACED_MEDIAN_MULTI_LSA,0.6203568729078933,0.6104047619047619,2.3253968253968256,0.38487443610930383
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,LSA,RFNONE,UPPERTRACED_RFUNDER_MULTI_LSA,0.6356292517006803,0.6634047619047619,2.2142857142857144,0.3847539675962652
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,LSA,RFNONE,NONETRACED_MAX_RAW_LSA,0.6300649227945146,0.6751666666666667,2.2658730158730163,0.3838012494248349
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,RAW,VSM,RFSMOTE,ALLTRACED_MEDIAN_RAW_VSM,0.6121470413562251,0.6069166666666668,2.333333333333333,0.3835333245451551
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,MULTI,LSA,RFSMOTE,UPPERTRACED_MEDIAN_MULTI_LSA,0.6102742684375337,0.598,2.321428571428572,0.3829154344712471
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,VSM,RFUNDER,NONETRACED_SUM_MULTI_VSM,0.6132572076449627,0.6841428571428572,2.3293650793650795,0.3827405590167633
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,LSA,RFUNDER,UPPERTRACED_RFSMOTE_MULTI_LSA,0.638480590648958,0.665047619047619,2.3174603174603177,0.3810257711763359
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,MULTI,LSA,RFSMOTE,LOWERTRACED_RFSMOTE_MULTI_LSA,0.5981704189612354,0.632845238095238,2.333333333333333,0.3805719774385218
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,SINGLE,LSA,RFSMOTE,ALLTRACED_MEDIAN_SINGLE_LSA,0.6135069107007882,0.6003571428571429,2.333333333333333,0.3802689871132592
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,MULTI,VSM,RFSMOTE,LOWERTRACED_MEDIAN_MULTI_VSM,0.6087996706619156,0.5983333333333334,2.3015873015873014,0.3791526165440854
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,RAW,LSA,RFSMOTE,UPPERTRACED_MEDIAN_RAW_LSA,0.6148532825828744,0.6092380952380952,2.333333333333333,0.3789367992737047
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,LSA,RFSMOTE,NONETRACED_MEDIAN_MULTI_LSA,0.6279660673793327,0.6043690476190475,2.3293650793650795,0.3789352787681898
EasyClinic,NONETRACED,Combined,0.0,SUM,SINGLE,LSA,RFSMOTE,NONETRACED_SUM_SINGLE_LSA,0.5844232534283554,0.6512500000000001,2.3253968253968256,0.3788878172720001
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,VSM,MAX,NONETRACED_RFSMOTE_MULTI_VSM,0.6645981805420581,0.6158051190476191,2.2579365079365084,0.3787726146797715
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,SINGLE,VSM,RFSMOTE,LOWERTRACED_MEDIAN_SINGLE_VSM,0.6151805960479431,0.6038214285714287,2.2698412698412698,0.37862146766079136
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,SINGLE,VSM,RFSMOTE,ALLTRACED_MEDIAN_SINGLE_VSM,0.6172794514631249,0.6087857142857143,2.2301587301587302,0.3781738948233613
EasyClinic,DIRECT,Direct,0.0,NA,NA,VSM,RFSMOTE,DIRECT_NA_NA_VSM,0.6175696469063816,0.6085595238095238,2.2896825396825395,0.3778120258661744
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,MULTI,VSM,RFSMOTE,ALLTRACED_MEDIAN_MULTI_VSM,0.6247536713097938,0.6131309523809524,2.3174603174603177,0.3775625652143142
EasyClinic,NONETRACED,Combined,0.0,RFNONE,MULTI,LSA,RFSMOTE,NONETRACED_RFNONE_MULTI_LSA,0.615720494547025,0.6242142857142857,2.3095238095238093,0.3762458863085943
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,VSM,RFUNDER,NONETRACED_MAX_MULTI_VSM,0.6107298077961344,0.6776190476190477,2.321428571428572,0.3750525764857309
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,SINGLE,VSM,RFSMOTE,UPPERTRACED_MEDIAN_SINGLE_VSM,0.6046728215095563,0.599452380952381,2.3293650793650795,0.3749388192051492
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,MULTI,VSM,RFSMOTE,UPPERTRACED_MEDIAN_MULTI_VSM,0.6154707914911997,0.6033690476190476,2.3293650793650795,0.37493186358228175
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,MULTI,LSA,RFSMOTE,LOWERTRACED_MAX_MULTI_LSA,0.6243757423604361,0.5891904761904762,2.3253968253968256,0.3748367633579507
EasyClinic,NONETRACED,Combined,0.0,RFNONE,MULTI,LSA,MAX,NONETRACED_RFNONE_MULTI_LSA,0.6563478566029586,0.6183869674185464,2.253968253968254,0.3745695674957771
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,RAW,LSA,RFUNDER,UPPERTRACED_RFUNDER_RAW_LSA,0.6356832415505884,0.6254404761904762,2.321428571428572,0.3745338193577415
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,SINGLE,LSA,RFSMOTE,NONETRACED_RFUNDER_SINGLE_LSA,0.6294204189612352,0.5855476190476191,2.2301587301587302,0.3745063762891469
EasyClinic,DIRECT,Direct,0.0,NA,NA,LSA,RFUNDER,DIRECT_NA_NA_LSA,0.6245680812007341,0.6667619047619047,2.2658730158730163,0.3738573000445081
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,RAW,LSA,RFSMOTE,LOWERTRACED_MEDIAN_RAW_LSA,0.6140299373717741,0.6095595238095238,2.321428571428572,0.37371833989982944
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,MULTI,LSA,MAX,LOWERTRACED_RFSMOTE_MULTI_LSA,0.6476386189396394,0.5897546428571429,2.1547619047619047,0.3718617396143424
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,SINGLE,LSA,MAX,LOWERTRACED_MAX_SINGLE_LSA,0.6303045027534824,0.4961775627656799,2.253968253968254,0.3715966065514415
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,SINGLE,LSA,RFSMOTE,UPPERTRACED_RFNONE_SINGLE_LSA,0.6205998272324802,0.5760555555555555,2.3174603174603177,0.3712244934320153
EasyClinic,ALLTRACED,Combined,100.0,MEDIAN,RAW,LSA,RFSMOTE,ALLTRACED_MEDIAN_RAW_LSA,0.6181399146960371,0.6056547619047619,2.2976190476190474,0.3708901042231701
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MEDIAN,SINGLE,LSA,RFSMOTE,UPPERTRACED_MEDIAN_SINGLE_LSA,0.6104463610841162,0.6056190476190476,2.2896825396825395,0.3706994142044068
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,SINGLE,LSA,RFSMOTE,LOWERTRACED_RFNONE_SINGLE_LSA,0.6099165856818918,0.5871071428571428,2.246031746031746,0.370440126373073
EasyClinic,Random,Random,0.0,,,,RFSMOTE,Random,0.6073216985206781,0.6076547619047619,2.3253968253968256,0.3703764864220499
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MEDIAN,MULTI,LSA,RFSMOTE,LOWERTRACED_MEDIAN_MULTI_LSA,0.5998508530396285,0.5966190476190476,2.3253968253968256,0.3703718739361669
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,MULTI,VSM,RFSMOTE,NONETRACED_RFSMOTE_MULTI_VSM,0.6433700464312708,0.634452380952381,2.2896825396825395,0.3694594675764116
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,LSA,RFSMOTE,NONETRACED_MAX_MULTI_LSA,0.5932303476946335,0.6133333333333334,2.2777777777777777,0.36926573764247816
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,LSA,RFUNDER,UPPERTRACED_RFUNDER_MULTI_LSA,0.6364424738149228,0.6506428571428571,2.2142857142857144,0.36909896603847203
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFNONE,RAW,LSA,RFSMOTE,LOWERTRACED_RFNONE_RAW_LSA,0.5850508854335384,0.6022857142857142,2.2857142857142856,0.3682604094535272
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,VSM,MAX,UPPERTRACED_RFNONE_MULTI_VSM,0.6365673253428356,0.5864643650793651,2.1944444444444446,0.3665896698029494
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,RAW,LSA,RFSMOTE,LOWERTRACED_RFUNDER_RAW_LSA,0.5899572130439478,0.6279464285714286,2.3253968253968256,0.3665434232363909
EasyClinic,NONETRACED,Combined,0.0,SUM,SINGLE,VSM,RFSMOTE,NONETRACED_SUM_SINGLE_VSM,0.608165289925494,0.5796309523809524,2.3293650793650795,0.3664968538034504
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,LSA,RFUNDER,NONETRACED_MEDIAN_RAW_LSA,0.6231137296188316,0.6496071428571428,2.2420634920634916,0.3658440380277092
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,RAW,LSA,RFNONE,UPPERTRACED_RFUNDER_RAW_LSA,0.5867583144368859,0.6403095238095238,2.2420634920634916,0.3649003660028475
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,RAW,LSA,RFNONE,UPPERTRACED_MAX_RAW_LSA,0.6276657488392182,0.6748571428571428,2.333333333333333,0.3644954185107255
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,LSA,MAX,NONETRACED_MAX_RAW_LSA,0.5495761796782205,0.5289083363858363,2.3015873015873014,0.3641144050616543
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,LSA,RFUNDER,NONETRACED_MAX_RAW_LSA,0.6169588867292949,0.6712619047619051,2.3174603174603177,0.362698645630247
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,LSA,MAX,NONETRACED_MAX_MULTI_LSA,0.549876498218335,0.5272676977203493,2.3015873015873014,0.3623186812682171
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,SINGLE,LSA,RFSMOTE,UPPERTRACED_RFUNDER_SINGLE_LSA,0.6204311089515172,0.5602857142857143,2.3293650793650795,0.3621995924708527
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,MULTI,LSA,RFNONE,UPPERTRACED_MAX_MULTI_LSA,0.6050979915775834,0.6711428571428572,2.3174603174603177,0.3621472957512431
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,RAW,VSM,RFNONE,UPPERTRACED_SUM_RAW_VSM,0.6340331767627686,0.6356785714285714,2.031746031746032,0.3619976946194027
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,MULTI,LSA,RFUNDER,UPPERTRACED_MAX_MULTI_LSA,0.6065489687938667,0.6664523809523809,2.3015873015873014,0.3619363966340237
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,SINGLE,VSM,RFUNDER,NONETRACED_RFSMOTE_SINGLE_VSM,0.5991051182377714,0.6689047619047619,2.313492063492064,0.3611162583570121
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,LSA,RFNONE,NONETRACED_RFUNDER_RAW_LSA,0.609764739229025,0.6220595238095238,2.293650793650793,0.3600689449885853
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,SINGLE,LSA,RFSMOTE,LOWERTRACED_SUM_SINGLE_LSA,0.6217538602742685,0.6013571428571428,2.281746031746032,0.3586652354648417
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,LSA,RFUNDER,NONETRACED_RFUNDER_RAW_LSA,0.6184840999892021,0.6210476190476191,2.3253968253968256,0.3579646814391739
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,VSM,RFSMOTE,NONETRACED_RFUNDER_RAW_VSM,0.5859045999352122,0.6573809523809524,2.305555555555556,0.3568930167559037
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,RAW,VSM,RFSMOTE,LOWERTRACED_SUM_RAW_VSM,0.5548705593348451,0.52775,2.2896825396825395,0.3564892106330093
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,RAW,VSM,RFUNDER,UPPERTRACED_RFUNDER_RAW_VSM,0.528844077313465,0.6434761904761904,2.333333333333333,0.35503882829572925
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,MAX,RAW,LSA,RFSMOTE,LOWERTRACED_MAX_RAW_LSA,0.5507909513011554,0.5624880952380953,2.3095238095238093,0.3548580555413469
